"event","date","title"
"http://data.carnegiehall.org/events/48600","2010-05-29T18:30:00","Golden Key Music Festival Student Recital"
"http://data.carnegiehall.org/events/48601","2010-05-31T13:30:00","Chamber Music Foundation of New England ICMEC Final Round"
"http://data.carnegiehall.org/events/48602","2010-05-31T20:00:00","Xuerong Zhao, Piano"
"http://data.carnegiehall.org/events/48603","2010-06-01T20:00:00","Korean Symphony Orchestra"
"http://data.carnegiehall.org/events/48604","2010-06-01T20:00:00","Zaidee Parkinson: Friends and Family Concert"
"http://data.carnegiehall.org/events/48605","2010-06-03T12:00:00","Graduation: Weill Cornell Medical College, Weill Cornell Medical College in Qatar and Weill Cornell Graduate School of Medical Sciences"
"http://data.carnegiehall.org/events/48606","2010-06-02T19:00:00","Little Orchestra Society: Vivaldi's Venice 2010 - 20th Anniversary Season"
"http://data.carnegiehall.org/events/48607","2010-06-02T20:00:00","Carnegie Hall Notables: Ensemble ACJW"
"http://data.carnegiehall.org/events/48608","2010-06-03T19:30:00","Gerda Lissner Foundation International Vocal Competition Winners Concert"
"http://data.carnegiehall.org/events/48609","2010-06-04T20:00:00","Silvio Rodríguez, Guitar and Vocals"
"http://data.carnegiehall.org/events/48610","2010-06-05T20:00:00","Metropolitan Youth Orchestra of New York"
"http://data.carnegiehall.org/events/48611","2010-06-06T13:00:00","MidAmerica Prelude Concert: Dobson High School Cantus"
"http://data.carnegiehall.org/events/48612","2010-06-06T14:00:00","MidAmerica Ensemble Spotlight Series/ New England Symphonic Ensemble"
"http://data.carnegiehall.org/events/48613","2010-06-06T20:30:00","Distinguished Concerts Singers and Orchestra International: Sing for the Cure"
"http://data.carnegiehall.org/events/48614","2010-06-05T13:00:00","Carnegie Hall Family Concert: Ensemble ACJW"
"http://data.carnegiehall.org/events/48615","2010-06-04T20:00:00","Manhasset School of Music Student Recital"
"http://data.carnegiehall.org/events/48616","2010-06-05T14:00:00","Students of Michael Palmieri"
"http://data.carnegiehall.org/events/48617","2010-06-05T17:30:00","Fabrizio Datteri, Piano"
"http://data.carnegiehall.org/events/48618","2010-06-05T20:30:00","Young Pianist Competition of New Jersey Winners' Recital"
"http://data.carnegiehall.org/events/48619","2010-06-06T13:30:00","Young Artists Piano Showcase Winners Concert"
"http://data.carnegiehall.org/events/48620","2010-06-06T18:00:00","Kathleen Mayes, Joseph Mayes, and Jon Robert Cart"
"http://data.carnegiehall.org/events/48621","2010-06-07T19:00:00","MidAmerica Prelude Concert: Granbury High School Choir"
"http://data.carnegiehall.org/events/48623","2010-06-07T20:00:00","Orchestra Sinfonica di Roma"
"http://data.carnegiehall.org/events/48625","2010-06-08T19:30:00","Salute to Music: 2010 Borough-Wide Concert Program"
"http://data.carnegiehall.org/events/48626","2010-06-08T20:00:00","Claire Huangci, Piano"
"http://data.carnegiehall.org/events/48627","2010-06-09T18:00:00","2010 Scholastic Art and Writing Awards National Ceremony"
"http://data.carnegiehall.org/events/48628","2010-06-09T20:00:00","Benefit: Leake and Watts Children's Home"
"http://data.carnegiehall.org/events/48631","2010-06-10T20:00:00","Silvio Rodríguez, Guitar and Vocals"
"http://data.carnegiehall.org/events/48632","2010-06-10T20:00:00","Pacific Opera's Great Moments in Music"
"http://data.carnegiehall.org/events/48634","2010-06-11T20:00:00","St. Joseph High School Orchestras"
"http://data.carnegiehall.org/events/48635","2010-06-12T20:00:00","New England Symphonic Ensemble"
"http://data.carnegiehall.org/events/48636","2010-06-13T14:00:00","Ensemble Debut Series National Festival Chorus/ National Children's Chorus"
"http://data.carnegiehall.org/events/48637","2010-06-14T20:00:00","National Festival Chorus, Masterwork Festival Chorus, and New York City Chamber Orchestra"
"http://data.carnegiehall.org/events/48639","2010-06-11T20:00:00","The Antara Ensemble: An Evening of Classical Music"
"http://data.carnegiehall.org/events/48640","2010-06-12T13:30:00","Ichimura Music School Student Recital"
"http://data.carnegiehall.org/events/48641","2010-06-12T20:30:00","American Fine Arts Festival Music Association Winner's Concert"
"http://data.carnegiehall.org/events/48642","2010-06-13T18:30:00","American Fine Arts Festival Music Association Winner's Concert"
"http://data.carnegiehall.org/events/48643","2010-06-13T13:30:00","Students of Lana Chakoff"
"http://data.carnegiehall.org/events/48644","2010-06-14T20:00:00","Concert Festival 2010 Winners' Concert"
"http://data.carnegiehall.org/events/48646","2010-06-15T20:00:00","Distinguished Concerts Singers International"
"http://data.carnegiehall.org/events/48647","2010-06-15T20:00:00","Cheng Zhu Li, Tenor"
"http://data.carnegiehall.org/events/48648","2010-06-16T20:00:00","World Projects International New York Band and Orchestra Festival Evening Showcase Concert"
"http://data.carnegiehall.org/events/48649","2010-06-16T19:00:00","Little Orchestra Society: Vivaldi's Venice 2010 - 20th Anniversary Season"
"http://data.carnegiehall.org/events/48650","2010-06-16T20:00:00","John Kamitsuka, Piano"
"http://data.carnegiehall.org/events/48651","2010-06-17T20:00:00","CareFusion Jazz Festival New York: Keith Jarrett, Gary Peacock, and Jack DeJohnette"
"http://data.carnegiehall.org/events/48652","2010-06-17T20:00:00","An Evening of Songs and Arias Honoring Mahon Bishop"
"http://data.carnegiehall.org/events/48658","2010-06-19T20:00:00","CareFusion Jazz Festival New York: Chris Botti"
"http://data.carnegiehall.org/events/48659","2010-06-20T14:00:00","World Civic Orchestra and Choir"
"http://data.carnegiehall.org/events/48660","2010-06-18T19:00:00","Bottazzi International Musical Society and School of Music Student Recital"
"http://data.carnegiehall.org/events/48661","2010-06-19T13:30:00","Bottazzi International Musical Society and School of Music Student Recital"
"http://data.carnegiehall.org/events/48662","2010-06-19T20:30:00","Bottazzi International Musical Society and School of Music Student Recital"
"http://data.carnegiehall.org/events/48663","2010-06-20T13:30:00","IAMGC 2010 International Piano Contest Winners"
"http://data.carnegiehall.org/events/48664","2010-06-20T19:00:00","Herald Music School Orchestra"
"http://data.carnegiehall.org/events/48665","2010-06-21T19:30:00","Julie Jordan and Young Chamber Musicians"
"http://data.carnegiehall.org/events/48667","2010-06-22T20:00:00","Katherine Pope, Piano"
"http://data.carnegiehall.org/events/48669","2010-06-23T20:30:00","CareFusion Jazz Festival New York: A Salute to James Moody"
"http://data.carnegiehall.org/events/48670","2010-06-23T20:00:00","Temur Kvitelashvili"
"http://data.carnegiehall.org/events/48671","2010-06-24T20:00:00","CareFusion Jazz Festival New York: Herbie Hancock"
"http://data.carnegiehall.org/events/48672","2010-06-24T20:00:00","Ka Kyung Park, Violin"
"http://data.carnegiehall.org/events/48674","2010-06-26T20:00:00","American High School Honors Performance"
"http://data.carnegiehall.org/events/48675","2010-06-27T13:00:00","MidAmerica Prelude Concert: Brewton-Parker College Concert Choir and Palmetto Voices"
"http://data.carnegiehall.org/events/48676","2010-06-27T14:00:00","New England Symphonic Ensemble"
"http://data.carnegiehall.org/events/48677","2010-06-28T20:00:00","Porterville Panther Band: A Salute to New York!"
"http://data.carnegiehall.org/events/48678","2010-06-26T19:30:00","Denis Kozhukhin, Piano"
"http://data.carnegiehall.org/events/48679","2010-06-25T19:30:00","Pasión por la Zarzuela"
"http://data.carnegiehall.org/events/48680","2010-06-26T14:00:00","Leonardo Le San, Piano"
"http://data.carnegiehall.org/events/48681","2010-06-26T20:30:00","HK Generation Next Arts Young Artists Piano Recital"
"http://data.carnegiehall.org/events/48682","2010-06-27T19:00:00","Simone Onnis, Guitar"
"http://data.carnegiehall.org/events/48683","2010-06-27T13:30:00","American Fine Arts Festival Music Association Winner's Concert"
"http://data.carnegiehall.org/events/48753","2010-09-29T19:00:00","Opening Night of the 120th Season: Vienna Philharmonic Orchestra"
"http://data.carnegiehall.org/events/48756","2010-09-30T20:00:00","Vienna Philharmonic Orchestra"
"http://data.carnegiehall.org/events/48758","2010-10-02T20:00:00","Vienna Philharmonic Orchestra"
"http://data.carnegiehall.org/events/48759","2010-10-03T14:00:00","Vienna Philharmonic Orchestra"
"http://data.carnegiehall.org/events/48760","2010-10-03T20:30:00","Praise Celebration of Milal 2010"
"http://data.carnegiehall.org/events/48761","2010-10-02T19:30:00","Amateur Classical Musicians Association: ""Passion Through Performance"""
"http://data.carnegiehall.org/events/48762","2010-10-01T20:00:00","Remarkable Theater Brigade: Opera Shorts"
"http://data.carnegiehall.org/events/48763","2010-10-02T12:30:00","International Youth Piano Competition Winners Recital"
"http://data.carnegiehall.org/events/48764","2010-10-02T20:00:00","International Youth Piano Competition Winners Recital"
"http://data.carnegiehall.org/events/48765","2010-10-02T17:00:00","John Berkstresser, Piano"
"http://data.carnegiehall.org/events/48766","2010-10-03T13:30:00","New School for Music Study 50th Anniversary Program"
"http://data.carnegiehall.org/events/48767","2010-10-03T18:30:00","Youth Council for the Homeless Benefit Concert"
"http://data.carnegiehall.org/events/48768","2010-10-04T20:00:00","Frédéric Chopin's 200th Birthday Party - A Polish Jazz Celebration"
"http://data.carnegiehall.org/events/48769","2010-10-04T20:00:00","Classical Recording Foundation Ninth Annual Awards Ceremony"
"http://data.carnegiehall.org/events/48770","2010-10-05T18:00:00","Sphinx Laureates at Carnegie Hall"
"http://data.carnegiehall.org/events/48771","2010-10-05T19:30:00","Carnegie Hall Notables: Redemption Song"
"http://data.carnegiehall.org/events/48772","2010-10-05T20:00:00","Eva Ingolf, Violin"
"http://data.carnegiehall.org/events/48773","2010-10-06T20:00:00","American Symphony Orchestra: James Joyce"
"http://data.carnegiehall.org/events/48774","2010-10-06T19:30:00","Best Buddies New York Benefit Concert: Elaine Kwon and Friends"
"http://data.carnegiehall.org/events/48775","2010-10-06T19:30:00","Bulgarian Concert Evenings in New York Opening Night Gala"
"http://data.carnegiehall.org/events/48776","2010-10-07T19:30:00","Wait Wait ... Don't Tell Me!"
"http://data.carnegiehall.org/events/48777","2010-10-07T20:00:00","Sahan Arzruni, Piano, and Guests"
"http://data.carnegiehall.org/events/48778","2010-10-07T20:00:00","Netherlands Trust Concert: Rhea Olivaccé and Kevin J. Miller"
"http://data.carnegiehall.org/events/48779","2010-10-08T19:30:00","Wait Wait ... Don't Tell Me!"
"http://data.carnegiehall.org/events/48780","2010-10-09T20:00:00","Alexander Markov and The Rock Concerto"
"http://data.carnegiehall.org/events/48781","2010-10-10T14:00:00","The 15th World Police Band Concert"
"http://data.carnegiehall.org/events/48782","2010-10-08T20:00:00","Fourtissimo"
"http://data.carnegiehall.org/events/48783","2010-10-08T20:00:00","César Reyes, Piano"
"http://data.carnegiehall.org/events/48785","2010-10-09T13:00:00","World Piano Competition Young Artist Winners"
"http://data.carnegiehall.org/events/48786","2010-10-09T20:30:00","Chapter 2 Live: An Homage to Original Pilipino Music"
"http://data.carnegiehall.org/events/48787","2010-10-10T14:00:00","Clavier Trio"
"http://data.carnegiehall.org/events/48789","2010-10-10T19:30:00","The Aksel Kolstad Show"
"http://data.carnegiehall.org/events/48790","2010-10-11T20:00:00","Tribute to Cole Porter: Wilfried van den Brande and Dirk Baert"
"http://data.carnegiehall.org/events/48791","2010-10-12T20:00:00","The Philadelphia Orchestra"
"http://data.carnegiehall.org/events/48792","2010-10-13T19:00:00","The Collegiate Chorale"
"http://data.carnegiehall.org/events/48793","2010-10-13T21:00:00","Cyro Baptista's Vira Loucos"
"http://data.carnegiehall.org/events/48794","2010-10-12T19:30:00","Ensemble ACJW"
"http://data.carnegiehall.org/events/48795","2010-10-13T19:30:00","The English Concert"
"http://data.carnegiehall.org/events/48796","2010-10-14T20:00:00","Orpheus Chamber Orchestra"
"http://data.carnegiehall.org/events/48797","2010-10-14T20:00:00","Young-Im Choi, Piano"
"http://data.carnegiehall.org/events/48798","2010-10-15T20:00:00","The New York Pops: The Music of ABBA"
"http://data.carnegiehall.org/events/48800","2010-10-16T20:00:00","Hugh Masekela, Trumpet, Flugelhorn, and Vocals"
"http://data.carnegiehall.org/events/48801","2010-10-17T14:00:00","Mariinsky Orchestra"
"http://data.carnegiehall.org/events/48802","2010-10-15T19:30:00","American Composers Orchestra"
"http://data.carnegiehall.org/events/48803","2010-10-15T19:30:00","Arcanto Quartet"
"http://data.carnegiehall.org/events/48804","2010-10-16T15:00:00","Keziah Thomas, Harp"
"http://data.carnegiehall.org/events/48805","2010-10-16T20:30:00","Gemini Piano Trio"
"http://data.carnegiehall.org/events/48807","2010-10-17T14:00:00","Samuel Katz, Violin"
"http://data.carnegiehall.org/events/48808","2010-10-17T19:00:00","Bracha Malkin, Violin"
"http://data.carnegiehall.org/events/48809","2010-10-18T20:00:00","Sacred Heritage Concert featuring Melinda Doolittle and Travis Cottrell"
"http://data.carnegiehall.org/events/48810","2010-10-19T20:00:00","KBS Symphony Orchestra"
"http://data.carnegiehall.org/events/48811","2010-10-19T20:00:00","Soheil Nasseri, Piano"
"http://data.carnegiehall.org/events/48812","2010-10-20T19:30:00","Mariinsky Orchestra"
"http://data.carnegiehall.org/events/48813","2010-10-20T21:00:00","Regina Carter's Reverse Thread"
"http://data.carnegiehall.org/events/48814","2010-10-21T20:00:00","Mariinsky Orchestra"
"http://data.carnegiehall.org/events/48815","2010-10-22T11:00:00","Mariinsky Orchestra"
"http://data.carnegiehall.org/events/48816","2010-10-21T20:00:00","Elysium Between Two Continents: After Us the Deluge? - A Montage"
"http://data.carnegiehall.org/events/48817","2010-10-22T20:00:00","Bassiona Amorosa and Jasna Popovic, Piano"
"http://data.carnegiehall.org/events/48818","2010-10-23T14:00:00","Craig Ferguson, Comedian"
"http://data.carnegiehall.org/events/48819","2010-10-23T19:00:00","Craig Ferguson, Comedian"
"http://data.carnegiehall.org/events/48820","2010-10-24T14:00:00","Mariinsky Orchestra"
"http://data.carnegiehall.org/events/48821","2010-10-23T22:00:00","Indigo Girls"
"http://data.carnegiehall.org/events/48822","2010-10-24T19:30:00","Yeon-Su Kim, Violin"
"http://data.carnegiehall.org/events/48823","2010-10-22T19:30:00","The Parker Quartet"
"http://data.carnegiehall.org/events/48824","2010-10-23T13:30:00","American Fine Arts Festival Student Recital"
"http://data.carnegiehall.org/events/48825","2010-10-23T20:30:00","Michelle Chen Kuo, Piano"
"http://data.carnegiehall.org/events/48826","2010-10-24T13:30:00","Alexander and Buono International Flute Competition Winners' Recital"
"http://data.carnegiehall.org/events/48827","2010-10-24T19:00:00","Adam Kent, Piano"
"http://data.carnegiehall.org/events/48828","2010-10-25T19:30:00","Opera Orchestra of New York"
"http://data.carnegiehall.org/events/48829","2010-10-25T20:00:00","Aglaia Koras, Piano"
"http://data.carnegiehall.org/events/48830","2010-10-26T20:00:00","András Schiff, Piano"
"http://data.carnegiehall.org/events/48831","2010-10-26T20:00:00","Salomé Chamber Orchestra"
"http://data.carnegiehall.org/events/48832","2010-10-27T20:00:00","Yo-Yo Ma, Cello and Kathryn Stott, Piano"
"http://data.carnegiehall.org/events/48833","2010-10-27T19:30:00","Mark Padmore, Tenor, and Kristian Bezuidenhout, Fortepiano"
"http://data.carnegiehall.org/events/48834","2010-10-27T20:00:00","Festival Chamber Music Concert Series"
"http://data.carnegiehall.org/events/48836","2010-10-28T20:00:00","Orchestra of St. Luke's"
"http://data.carnegiehall.org/events/48837","2010-10-28T20:00:00","Classical Guitar Concert Series: Cem Duruöz, Philippe Bertaud, and Rafael Aguirre Minarro, Guitar"
"http://data.carnegiehall.org/events/48838","2010-10-29T20:00:00","Michael Feinstein and Cheyenne Jackson"
"http://data.carnegiehall.org/events/48839","2010-10-30T20:00:00","Atlanta Symphony Orchestra"
"http://data.carnegiehall.org/events/48840","2010-10-31T15:00:00","Zamir Chorale 50th Anniversary Concert"
"http://data.carnegiehall.org/events/48843","2010-10-29T19:30:00","L'Arpeggiata"
"http://data.carnegiehall.org/events/48844","2010-10-30T19:30:00","Making Music: Evan Ziporyn"
"http://data.carnegiehall.org/events/48845","2010-10-31T17:00:00","MET Chamber Ensemble"
"http://data.carnegiehall.org/events/48846","2010-10-29T20:00:00","Ambartsumian Violins"
"http://data.carnegiehall.org/events/48847","2010-10-31T13:30:00","Todd-Davis Germaine Society 2010 Classical Piano Fellows"
"http://data.carnegiehall.org/events/48848","2010-11-02T20:00:00","American Symphony Orchestra: Music and the Bible"
"http://data.carnegiehall.org/events/48850","2010-10-31T20:00:00","SIA String Ensemble"
"http://data.carnegiehall.org/events/48851","2010-11-02T19:30:00","Ukulele Orchestra of Great Britain"
"http://data.carnegiehall.org/events/48852","2010-11-01T20:00:00","La Gesse Foundation Recital"
"http://data.carnegiehall.org/events/48853","2010-11-02T20:00:00","La Gesse Foundation Recital"
"http://data.carnegiehall.org/events/48854","2010-11-03T20:00:00","La Gesse Foundation Recital"
"http://data.carnegiehall.org/events/48855","2010-11-03T20:00:00","Randall Atcheson, Piano"
"http://data.carnegiehall.org/events/48856","2010-11-03T19:30:00","Brentano String Quartet"
"http://data.carnegiehall.org/events/48857","2010-11-04T20:00:00","The New York Comedy Festival: Louis C.K."
"http://data.carnegiehall.org/events/48858","2010-11-04T19:30:00","Marcelo Bratke, Piano, and Camerata Brasil"
"http://data.carnegiehall.org/events/48859","2010-11-04T20:00:00","Ensemble Nordlys and Poetica Musica"
"http://data.carnegiehall.org/events/48860","2010-11-05T20:00:00","The New York Comedy Festival: Joel McHale"
"http://data.carnegiehall.org/events/48861","2010-11-06T19:30:00","Leipzig Philharmonic Orchestra"
"http://data.carnegiehall.org/events/48863","2010-11-05T20:00:00","Diana Daniel, Soprano, Djordje Nesic, Piano, Andre Dequech, Piano, and William Galison, Harmonica"
"http://data.carnegiehall.org/events/48864","2010-11-06T13:00:00","American Protégé International Competition Winners Recital"
"http://data.carnegiehall.org/events/48865","2010-11-06T20:30:00","Daniel Seigel, Baritone"
"http://data.carnegiehall.org/events/48866","2010-11-08T19:00:00","Glamour Women of the Year Awards 2010"
"http://data.carnegiehall.org/events/48867","2010-11-09T20:00:00","Sumi Jo, Soprano, with Tomomi Nishimoto and the American Symphony Orchestra"
"http://data.carnegiehall.org/events/48868","2010-11-09T19:30:00","Prelude Concert: Saint Paul Chamber Orchestra"
"http://data.carnegiehall.org/events/48869","2010-11-09T20:30:00","Brad Mehldau's Highway Rider"
"http://data.carnegiehall.org/events/48870","2010-11-09T20:00:00","Yale in New York: Yale Guitar Music Today"
"http://data.carnegiehall.org/events/48871","2010-11-10T19:30:00","Robert McDuffie, Violin, and The Venice Baroque Orchestra"
"http://data.carnegiehall.org/events/48872","2010-11-10T21:30:00","Chris Potter Underground"
"http://data.carnegiehall.org/events/48873","2010-11-10T20:00:00","Naumburg Looks Back: Awadagin Pratt, Piano"
"http://data.carnegiehall.org/events/48874","2010-11-11T20:00:00","Angelique Kidjo, Singer-Songwriter"
"http://data.carnegiehall.org/events/50117","2011-12-17T13:30:00","New York Concerti Sinfonietta"
"http://data.carnegiehall.org/events/50118","2011-12-17T20:00:00","Croatian-American Christmas"
"http://data.carnegiehall.org/events/50127","2011-12-18T13:30:00","American Protégé International Competition Winners Recital"
"http://data.carnegiehall.org/events/50128","2011-12-18T19:30:00","Ang Li, Piano"
"http://data.carnegiehall.org/events/50129","2012-01-07T20:00:00","Preservation Hall Jazz Band and Friends"
"http://data.carnegiehall.org/events/50130","2012-01-08T20:00:00","Listen for Life Presents The Power of Eight"
"http://data.carnegiehall.org/events/50131","2012-01-07T14:00:00","Douglas Harvey, Cello"
"http://data.carnegiehall.org/events/50132","2012-01-07T20:00:00","American Fine Arts Festival International Concerto Competition Recital"
"http://data.carnegiehall.org/events/50133","2012-01-08T13:30:00","Forte International Music Competition Student Recital"
"http://data.carnegiehall.org/events/50134","2012-01-08T19:30:00","Selim Giray, Violin, and Gulimina Mahamuti, Piano"
"http://data.carnegiehall.org/events/50135","2012-01-09T17:30:00","Classical Connections 2012 Young Performers Career Advancement Showcase"
"http://data.carnegiehall.org/events/50136","2012-01-10T20:00:00","DavidMichael Schuster, Tenor, and Peter Fletcher, Guitar"
"http://data.carnegiehall.org/events/50137","2012-01-11T20:00:00","Montclair State University Flute Studio"
"http://data.carnegiehall.org/events/50138","2012-01-12T20:00:00","Steve Cohen's Theater of Wonder"
"http://data.carnegiehall.org/events/50142","2012-02-01T20:00:00","Susan Graham, Mezzo-Soprano, and Malcolm Martineau, Piano"
"http://data.carnegiehall.org/events/50143","2012-01-14T20:00:00","The Annie Moses Band"
"http://data.carnegiehall.org/events/50144","2012-01-15T15:00:00","The MET Orchestra"
"http://data.carnegiehall.org/events/50145","2012-01-16T19:00:00","The Music of Karl Jenkins"
"http://data.carnegiehall.org/events/50146","2012-01-16T17:30:00","The Song Continues ... 2012: Duo Recital: Megan Hart and Elliott Madore with Natalia Katyukova and Sun Ha Yoon"
"http://data.carnegiehall.org/events/50147","2012-01-16T19:30:00","The Song Continues ... 2012: Marilyn Horne Master Class"
"http://data.carnegiehall.org/events/50148","2012-01-17T19:30:00","The Song Continues ... 2012: Renée Fleming Master Class"
"http://data.carnegiehall.org/events/50149","2012-01-18T17:30:00","The Song Continues ... 2012: Duo Recital: Mireille Asselin and José Rubio with Bryan Wagorn"
"http://data.carnegiehall.org/events/50150","2012-01-18T19:30:00","The Song Continues ... 2012: Graham Johnson Master Class"
"http://data.carnegiehall.org/events/50151","2012-01-13T20:00:00","Duo Sitkovetsky"
"http://data.carnegiehall.org/events/50152","2012-01-14T13:30:00","Carnegie Hall Royal Conservatory Achievement Program: Tri-State Certificate of Excellence Recital and Awards Ceremony"
"http://data.carnegiehall.org/events/50155","2012-01-19T19:30:00","The Song Continues ... 2012: Annual Recital"
"http://data.carnegiehall.org/events/50156","2012-01-14T20:00:00","American Fine Arts Festival Golden Strings of America International String Competition"
"http://data.carnegiehall.org/events/50157","2012-01-15T13:30:00","Crescendo International Music Competition Student Recital"
"http://data.carnegiehall.org/events/50158","2012-01-15T19:30:00","Crescendo International Music Competition Student Recital"
"http://data.carnegiehall.org/events/50159","2012-01-17T19:30:00","Shashmaqam: Central Asian Classical Music"
"http://data.carnegiehall.org/events/50160","2012-01-19T20:00:00","A Tribute to Horowitz: Lola Astanova, Piano"
"http://data.carnegiehall.org/events/50161","2012-01-19T20:00:00","Chamber and Vocal Music by Mohammed Fairouz"
"http://data.carnegiehall.org/events/50162","2012-01-20T08:00:00","American Symphony Orchestra: Stravinsky Outside Russia"
"http://data.carnegiehall.org/events/50163","2012-01-21T20:00:00","Chucho Valdés and The Afro-Cuban Messengers"
"http://data.carnegiehall.org/events/50164","2012-01-22T14:00:00","Vladimir Pleshakov, Piano, with the Aœde Consort and Elena Winther, Piano"
"http://data.carnegiehall.org/events/50165","2012-01-22T13:00:00","Carnegie Hall Family Concert: Ensemble ACJW"
"http://data.carnegiehall.org/events/50166","2012-01-20T19:30:00","New York International Music Competition Winners Concert"
"http://data.carnegiehall.org/events/50169","2012-01-21T14:00:00","Quinton Morris, Violin, and Erin Chung, Piano"
"http://data.carnegiehall.org/events/50170","2012-01-21T20:00:00","Roger Peltzman, Piano"
"http://data.carnegiehall.org/events/50171","2012-01-22T13:30:00","Crescendo International Music Competition Student Recital"
"http://data.carnegiehall.org/events/50172","2012-01-22T19:30:00","Crescendo International Music Competition Student Recital"
"http://data.carnegiehall.org/events/50173","2012-01-23T08:00:00","USA-Japan Goodwill Concert"
"http://data.carnegiehall.org/events/50174","2012-01-23T20:00:00","Daniella Carvalho, Soprano"
"http://data.carnegiehall.org/events/50175","2012-01-24T20:00:00","Fado: From Lisbon to New York"
"http://data.carnegiehall.org/events/50177","2012-01-25T20:00:00","Keith Jarrett: An Evening of Solo Piano Improvisations"
"http://data.carnegiehall.org/events/50179","2012-01-24T19:30:00","Artists from the Guildhall School of Music and Drama"
"http://data.carnegiehall.org/events/50180","2012-01-25T20:00:00","Misha Quint, Cello"
"http://data.carnegiehall.org/events/50181","2012-01-26T20:00:00","Swedish National Youth Orchestra"
"http://data.carnegiehall.org/events/50182","2012-01-27T20:00:00","Denis Matsuev, Piano"
"http://data.carnegiehall.org/events/50183","2012-01-29T15:00:00","Adam Gyorgy, Piano: Concert for the Future - The Contrast Tour"
"http://data.carnegiehall.org/events/50184","2012-01-27T18:00:00","Making Music: David Lang"
"http://data.carnegiehall.org/events/50185","2012-01-28T22:00:00","Aimee Mann, Singer-Songwriter"
"http://data.carnegiehall.org/events/50186","2012-01-27T19:00:00","Dwight School Student Recital"
"http://data.carnegiehall.org/events/50187","2012-01-28T13:30:00","Crescendo International Music Competition Student Recital"
"http://data.carnegiehall.org/events/50188","2012-01-28T19:30:00","Crescendo International Music Competition Student Recital"
"http://data.carnegiehall.org/events/50189","2012-01-29T13:30:00","Barry Alexander International Vocal Competition Winners"
"http://data.carnegiehall.org/events/50190","2012-01-29T19:30:00","New York International Music Competition Winners Concert"
"http://data.carnegiehall.org/events/50191","2012-01-30T20:00:00","Ardelia Trio Presents Works for Piano Trio by Sophia Serghi"
"http://data.carnegiehall.org/events/50192","2012-01-31T20:00:00","American Composers Orchestra"
"http://data.carnegiehall.org/events/50193","2012-01-31T19:30:00","Beny Kuo-Chung Tu, Piano"
"http://data.carnegiehall.org/events/50199","2012-02-01T19:30:00","Israeli Chamber Project"
"http://data.carnegiehall.org/events/50200","2012-02-02T19:00:00","InterSchool Orchestras of New York 40th Anniversary Gala Concert"
"http://data.carnegiehall.org/events/50201","2012-02-02T19:30:00","Europa Galante"
"http://data.carnegiehall.org/events/50209","2012-02-02T20:00:00","D'Addario Pro-Arté Concert Series: Cecilio Perera and Johannes Möller"
"http://data.carnegiehall.org/events/50210","2012-02-03T19:00:00","The Collegiate Chorale"
"http://data.carnegiehall.org/events/50211","2012-02-05T15:00:00","The Carmina Burana Choral Project"
"http://data.carnegiehall.org/events/50212","2012-02-03T22:00:00","Ben Allison, Double Bass"
"http://data.carnegiehall.org/events/50217","2012-02-03T20:00:00","Music From China and PRISM Quartet"
"http://data.carnegiehall.org/events/50218","2012-02-04T13:30:00","Crescendo International Music Competition Student Recital"
"http://data.carnegiehall.org/events/50219","2012-02-04T19:30:00","Crescendo International Music Competition Student Recital"
"http://data.carnegiehall.org/events/50220","2012-02-05T13:30:00","Great Neck Music Conservatory Student Recital"
"http://data.carnegiehall.org/events/50221","2012-02-05T19:30:00","Mario Prisuelos, Piano"
"http://data.carnegiehall.org/events/50223","2012-02-06T20:00:00","Jay Z"
"http://data.carnegiehall.org/events/50225","2012-02-07T21:30:00","Jay Z"
"http://data.carnegiehall.org/events/50226","2012-02-07T19:30:00","The Dessoff Choirs Mid-Winter Festival: Refracted Bach"
"http://data.carnegiehall.org/events/50227","2012-02-08T19:30:00","Fretwork"
"http://data.carnegiehall.org/events/50229","2012-02-14T19:30:00","Ensemble ACJW"
"http://data.carnegiehall.org/events/50230","2012-02-09T20:00:00","A Tribute to the Music of Motown"
"http://data.carnegiehall.org/events/50231","2012-02-09T20:00:00","Festival Chamber Music Concert Series"
"http://data.carnegiehall.org/events/50232","2012-02-10T20:00:00","American Symphony Orchestra: Orientalism in France"
"http://data.carnegiehall.org/events/50233","2012-02-11T19:00:00","Orpheus Chamber Orchestra"
"http://data.carnegiehall.org/events/50234","2012-02-12T14:00:00","American High School Honors Performance"
"http://data.carnegiehall.org/events/50235","2012-02-12T15:00:00","Call Mr. Robeson, A Life, with Songs"
"http://data.carnegiehall.org/events/50236","2012-02-10T20:00:00","David Abbott and Lia Jensen-Abbott"
"http://data.carnegiehall.org/events/50237","2012-02-11T13:30:00","Great Neck Music Conservatory Student Recital"
"http://data.carnegiehall.org/events/50238","2012-02-11T20:00:00","Sun Hwa Park, Piano"
"http://data.carnegiehall.org/events/50239","2012-02-12T14:00:00","Alaria Chamber Ensemble"
"http://data.carnegiehall.org/events/50240","2012-02-12T19:30:00","The Music of Dinos Constantinides"
"http://data.carnegiehall.org/events/50241","2012-02-13T19:30:00","Tibet House U.S. Benefit Concert"
"http://data.carnegiehall.org/events/50242","2012-02-13T20:00:00","Junghwa Park, Soprano"
"http://data.carnegiehall.org/events/50245","2012-02-14T20:00:00","The Philadelphia Orchestra"
